ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,Medium,,,
medium,low,2552.962804,medium,390.596392,516.2840829,17.01078491,58.24173419,high,1,low,,,
high,medium,7013.211787,high,275.7673211,475.9091299,12.6146689,66.61298363,medium,1,low,,,
medium,medium,10859.55375,medium,333.7757766,389.4059776,14.5601358,76.45781594,medium,1,low,,,
high,low,34226.07213,medium,372.9274557,390.6572261,15.03031511,63.125617,high,1,medium,,,
medium,medium,18409.03732,medium,333.7757766,416.2388206,12.77701399,106.0372225,medium,1,low,,,
medium,low,26132.21181,high,312.9827267,323.2989152,16.40615622,69.15760946,medium,1,medium,,,
medium,low,28001.11818,medium,355.4887658,509.4068215,16.69147057,84.10773756,high,1,medium,,,
medium,low,21575.24522,medium,333.7757766,454.5202956,6.37407026,103.3730053,high,1,medium,,,
high,low,29542.33817,high,298.7372193,321.7483389,9.751086325,72.73442314,medium,1,medium,,,
medium,medium,10676.50848,high,377.1289704,291.3537014,11.59002511,72.5085229,high,1,low,,,
high,low,21078.88717,high,323.508072,442.7680497,13.37614863,92.17616984,high,1,medium,,,
medium,medium,13454.63478,high,293.5742499,554.1205362,14.25464074,54.43670238,medium,1,low,,,
medium,low,20015.39811,high,298.2267188,417.6312019,8.630090798,72.92328888,medium,1,medium,,,
high,low,19185.79188,high,333.7757766,415.6294838,11.94991382,69.31487958,high,1,medium,,,
medium,medium,25394.10472,medium,333.7757766,466.0443992,18.0153855,87.16363085,high,1,medium,,,
medium,medium,18476.61917,medium,333.7757766,468.5913885,10.49058864,89.68619627,high,1,low,,,
medium,medium,20229.10815,high,333.7757766,420.2912301,11.11927378,65.2295512,high,1,medium,,,
medium,low,23894.13601,high,316.9569345,498.665928,19.60042881,55.40111272,high,1,medium,,,
high,low,17342.31408,high,363.8668902,557.4860613,13.19534068,75.23322131,medium,1,low,,,
medium,high,15049.5842,high,233.792588,485.6472319,14.70501353,52.16423594,high,1,low,,,
medium,medium,30253.8511,medium,377.1906657,385.6143207,17.05271326,89.62355084,high,1,medium,,,
medium,low,17527.71673,high,350.4309403,375.7807164,19.7625765,86.69845685,medium,1,low,,,
medium,low,21443.26475,medium,412.6901114,331.5701387,15.30607892,59.60581211,high,1,medium,,,
medium,low,29616.49287,high,259.1649652,435.1080173,16.29361407,81.69010445,high,1,medium,,,
high,medium,15288.21377,high,333.7757766,510.4144025,10.65093547,40.99280881,high,1,low,,,
medium,low,11826.29428,high,324.8516587,294.6365314,17.18676578,72.56837619,medium,1,low,,,
high,low,25993.71141,high,337.5012466,410.8561139,14.32688885,53.12125964,medium,1,medium,,,
medium,medium,26853.94949,high,333.7757766,489.7034439,14.38960913,46.46398161,medium,1,medium,,,
high,low,19156.12313,medium,343.289234,379.7251816,10.89992641,54.58073576,high,1,medium,,,
medium,low,22274.36837,medium,353.6072754,290.8894718,8.942072174,67.58734608,high,1,medium,,,
low,high,40149.31656,high,333.7757766,439.9444081,18.44079003,60.14584226,medium,1,high,,,
medium,low,16544.27559,high,258.1911841,507.1786883,18.27243924,85.17766213,high,1,low,,,
medium,high,8777.686784,high,329.3383664,369.5555133,15.64005334,51.1503444,medium,1,low,,,
medium,medium,21891.67716,high,281.7007768,326.1153502,10.38517245,64.6625007,high,1,medium,,,
medium,low,19835.98077,medium,333.7757766,430.4872957,19.39632945,72.07558551,medium,1,medium,,,
low,high,41411.60171,high,333.7757766,426.2311291,17.98595656,55.69489291,medium,1,high,,,
high,low,45510.58432,high,346.0750158,335.1976082,14.34767609,50.64244747,high,1,high,,,
medium,medium,29072.03812,high,321.2508981,378.0855456,13.12769368,72.08900098,medium,1,medium,,,
medium,low,23502.8578,medium,343.4390173,401.1408786,14.25268374,64.29129182,high,1,medium,,,
medium,medium,16173.72709,high,333.7757766,384.308673,6.748091938,8.175876384,high,1,low,,,
medium,low,12856.92869,high,296.1902616,463.7417162,16.90014798,61.34983192,high,1,low,,,
medium,medium,41839.45645,medium,397.700065,551.4762022,12.81872967,79.77991108,high,1,high,,,
medium,high,9651.874826,high,262.0645514,412.7094234,5.315286537,76.02449072,high,1,low,,,
medium,high,18949.97554,medium,377.3580484,559.8178471,13.65395987,77.91771954,medium,1,low,,,
high,low,30879.02668,medium,385.4026595,388.467266,11.88716125,69.27397869,medium,1,medium,,,
medium,high,18140.59427,medium,333.7757766,278.6390387,13.56538738,83.27489472,medium,1,low,,,
medium,medium,27867.48676,medium,333.7757766,309.2546197,19.05698492,72.68935432,high,1,medium,,,
medium,high,39657.27211,high,347.8165145,469.795375,13.49640431,60.04586666,high,1,high,,,
medium,low,27296.29404,high,289.9599529,440.2834456,13.33676961,80.24323689,medium,1,medium,,,
medium,low,19646.23342,medium,373.9917105,558.8155667,12.25408076,69.77221027,high,1,medium,,,
medium,low,27218.82198,high,256.6300682,487.9972616,11.34630175,68.84386557,medium,1,medium,,,
medium,high,15000.18777,medium,363.3846827,695.369528,13.13835315,89.80101069,medium,1,low,,,
high,low,9694.354896,high,333.7757766,447.0280768,12.73604425,39.92752082,medium,1,low,,,
medium,medium,10603.09802,medium,333.7757766,383.2077748,22.51787047,81.62623215,high,1,low,,,
high,low,26640.07219,medium,444.970552,492.4115244,12.90422086,48.48147718,high,1,medium,,,
low,high,11310.95831,medium,414.6367262,330.067379,11.29318661,70.66553966,high,1,low,,,
low,high,49074.73041,high,333.7757766,514.7629185,10.16030276,71.09999884,medium,1,high,,,
high,low,17100.88743,high,309.5419774,498.6508327,12.28782443,52.02874105,medium,1,low,,,
high,low,26189.64706,high,315.1804054,497.0192345,11.41701861,46.21319792,medium,1,medium,,,
high,low,25222.956,high,333.8122638,425.7520176,12.18263888,112.622733,high,1,medium,,,
high,low,4343.356611,high,182.3973702,479.7919747,12.07044433,77.67133749,high,1,low,,,
high,low,9082.816175,high,388.7686566,409.4509977,12.39770353,63.35914373,high,1,low,,,
high,low,29252.50111,high,338.3969097,328.4331103,9.142523494,42.75321531,medium,1,medium,,,
low,high,14877.28974,high,333.7757766,521.1405236,14.2351542,42.08035327,medium,1,low,,,
medium,low,32882.15594,high,365.4536552,502.9910878,13.86648723,96.81811277,medium,1,medium,,,
medium,medium,14973.29736,high,363.6848143,543.5287986,15.25402122,107.189584,high,1,low,,,
medium,medium,19436.50354,high,217.0006071,441.5295473,16.3893839,66.39629295,medium,1,medium,,,
medium,medium,25833.85171,medium,371.6493915,356.8622871,8.073420571,77.38813808,medium,1,medium,,,
medium,medium,15825.44032,medium,407.2965498,518.3755726,17.12096224,56.71102421,high,1,low,,,
medium,medium,4728.650671,low,384.5628382,350.1780398,13.45108878,66.39629295,medium,1,low,,,
medium,low,15007.27268,medium,376.0461562,402.593602,12.43973968,29.46842812,medium,1,low,,,
medium,low,20920.25156,medium,363.8317057,349.1860855,9.55173234,68.41085133,high,1,medium,,,
low,high,27951.61307,medium,398.1619036,607.0265423,18.2100315,62.51146711,medium,1,medium,,,
low,medium,16061.5901,medium,333.7757766,429.8278189,17.27466256,61.24578836,medium,1,low,,,
low,medium,27840.69421,high,187.4241309,444.8543208,11.78479884,89.01097412,medium,1,medium,,,
low,high,10465.2616,high,333.7757766,401.204271,16.54292133,87.81480026,medium,1,low,,,
medium,medium,24897.2866,medium,341.7282393,265.2511986,13.57022302,93.16646544,high,1,medium,,,
medium,low,44652.36387,high,333.7757766,459.8765496,14.78229043,93.91470179,medium,1,high,,,
medium,medium,31350.27577,medium,333.7757766,395.4070038,14.18239607,39.80290707,high,1,medium,,,
medium,medium,25319.91387,high,293.9242728,351.1612132,15.01924062,35.17866216,high,1,medium,,,
medium,low,23734.84621,medium,404.6099821,406.8063023,11.53998664,48.17335938,high,1,medium,,,
medium,low,10897.15029,high,275.5917457,307.6913606,18.19693095,93.59424603,medium,1,low,,,
high,low,14333.53802,medium,333.7757766,440.938978,22.50467944,62.00704373,medium,1,low,,,
high,low,16532.82882,medium,333.7757766,532.3366593,20.29627439,20.33775264,medium,1,low,,,
medium,medium,21022.83503,high,329.7315466,604.6312629,17.74122824,65.11697561,high,1,medium,,,
high,low,26532.73725,high,269.6466556,446.4507253,11.85691442,82.44550327,medium,1,medium,,,
medium,low,11889.21775,high,333.7757766,390.955033,14.84495478,26.50548404,high,1,low,,,
medium,medium,12819.87544,high,338.7713073,314.9650897,11.25177781,88.65747732,medium,1,low,,,
high,low,30681.12026,high,315.8056588,458.6772315,12.53868069,50.85247034,medium,1,medium,,,
medium,medium,14625.56136,high,253.8305522,386.6228625,11.31229362,67.9161827,high,1,low,,,
medium,low,17516.69936,medium,375.612318,296.074382,15.08869952,74.07592557,high,1,low,,,
medium,medium,8508.15373,high,273.2794477,465.5592858,8.006207774,59.96433443,high,1,low,,,
low,high,29122.697,high,280.9336643,327.4756504,14.85798109,66.39629295,high,1,medium,,,
high,low,29493.42297,high,385.0591343,369.5912891,12.32260382,68.50585165,medium,1,medium,,,
medium,low,24769.51139,high,209.4710584,517.9357855,18.46401541,49.37131866,medium,1,medium,,,
medium,low,42327.16802,high,258.3926829,384.6848754,9.085278555,75.43963293,medium,1,high,,,
medium,low,32333.84154,medium,333.7757766,503.6640851,19.58549658,66.39629295,medium,1,medium,,,
medium,medium,39997.7837,high,314.5904772,473.7513016,17.41690264,84.0247864,medium,1,high,,,
medium,medium,36701.97435,medium,340.6238055,358.04413,16.62938444,66.39629295,medium,1,medium,,,
high,low,23823.49289,high,350.3970819,393.8896156,10.24723219,82.72191192,medium,1,medium,,,
medium,low,31157.11017,medium,333.7757766,402.0199449,15.63945476,37.38945162,medium,1,medium,,,
medium,low,19966.7447,medium,346.5845565,347.353336,15.98941896,61.15657454,medium,1,medium,,,
medium,medium,12772.09575,high,333.7757766,358.7176769,10.52016145,57.24411099,high,1,low,,,
high,low,16360.5663,high,329.004205,333.6237939,16.51623165,67.25047267,medium,1,low,,,
medium,low,11120.70105,medium,320.1008753,520.1113582,12.85423898,66.81417649,high,1,low,,,
medium,medium,44612.75136,medium,359.6658352,588.5667127,15.19701462,62.82285018,high,1,high,,,
medium,medium,27408.49933,medium,328.3295797,529.0525353,13.53940958,38.34673828,medium,1,medium,,,
medium,high,14149.49983,medium,348.2397195,347.9574985,15.37009758,85.9203502,high,1,low,,,
medium,low,19952.30947,medium,333.7757766,421.4853341,7.496410136,67.6247666,high,1,medium,,,
medium,medium,15130.15437,high,256.4738386,380.2401927,5.567692791,68.44186536,high,1,low,,,
high,low,23564.57966,medium,422.990413,348.0414889,17.35807147,66.39629295,medium,1,medium,,,
medium,high,11553.03928,high,315.4049171,424.461152,15.28426758,60.8221347,medium,1,low,,,
medium,medium,23985.86442,high,321.2961415,369.9693333,14.89609216,66.67465815,high,1,medium,,,
high,low,22993.72935,high,283.2704951,431.3047161,20.69619806,59.97292857,high,1,medium,,,
medium,high,20503.43005,high,262.526456,557.4218785,14.47165033,74.04385963,high,1,medium,,,
low,medium,24227.96114,medium,378.9986845,411.1144853,17.76964143,78.81743621,medium,1,medium,,,
high,medium,12810.42316,medium,327.1938979,403.189913,15.06704165,72.75681246,medium,1,low,,,
medium,low,9064.035831,low,435.6727646,352.3536228,16.92441864,33.05188771,high,1,low,,,
medium,low,23460.82138,medium,389.8892709,593.3962245,12.07920712,58.36350654,high,1,medium,,,
medium,low,22960.18064,high,333.7757766,313.8787713,13.42012608,56.97484976,high,0,medium,,,
medium,low,16925.0123,medium,346.4861887,418.4535907,18.68421531,67.71245963,high,0,low,,,
medium,medium,31155.54022,medium,337.9638906,367.9979774,20.16073442,53.00772316,high,0,medium,,,
medium,low,20225.64292,medium,318.3766764,498.1423861,9.657360417,53.50852267,medium,0,medium,,,
medium,low,17606.88569,high,303.7341659,552.3087055,10.33998559,57.82061113,high,0,low,,,
medium,low,24678.32929,high,309.4168828,557.4956847,16.51972223,61.07738287,medium,0,medium,,,
medium,medium,9727.761716,medium,349.7346616,567.0272739,15.96353978,73.02260527,high,0,low,,,
high,medium,26738.52536,high,340.2378243,482.8424352,11.36042703,85.8291128,high,0,medium,,,
medium,low,21440.73885,high,312.354938,308.7297975,12.17894044,66.39629295,high,0,medium,,,
low,low,33653.76196,high,295.1318312,449.1471915,12.00154741,63.42797864,medium,0,medium,,,
medium,low,21148.2419,high,335.9701137,517.4321968,23.37326504,51.79709968,medium,0,medium,,,
medium,medium,16553.56244,medium,336.9748613,532.5727848,18.26368767,90.90808097,high,0,low,,,
medium,medium,7839.31876,high,303.7916881,484.5857912,13.43350592,67.40138415,medium,0,low,,,
medium,low,17248.61874,high,325.4968479,386.0553312,11.26512723,67.27220668,high,0,low,,,
medium,medium,32238.07778,medium,351.0644584,535.3023515,15.8950482,33.37071268,high,0,medium,,,
medium,medium,41538.24273,high,310.6324499,370.27088,14.3753683,73.75695721,medium,0,high,,,
medium,low,33455.24099,high,334.0980227,441.0026117,10.78050121,89.00549198,high,0,medium,,,
high,medium,25189.83062,medium,366.8176388,442.3374864,19.62602199,66.81658139,high,0,medium,,,
medium,low,26408.88177,medium,362.3328717,394.1809845,11.29178773,81.98915623,high,0,medium,,,
medium,medium,15173.47115,low,343.8272757,530.2214099,13.67547972,70.43496194,medium,0,low,,,
high,medium,19579.38955,medium,361.9704241,423.4208384,15.37154969,75.44558913,medium,0,medium,,,
medium,medium,16066.55212,medium,328.359206,325.3877076,14.03355283,60.57108128,medium,0,low,,,
medium,low,19981.31519,medium,342.4535457,444.6785788,16.11543236,43.1420164,high,0,medium,,,
high,medium,28099.03873,medium,362.4895603,519.0316251,14.48221298,55.62849905,medium,0,medium,,,
medium,low,9028.760345,high,287.6981571,469.983324,13.14249297,83.27965821,medium,0,low,,,
medium,low,31155.98882,high,333.7757766,435.783775,10.65887825,62.08358884,high,0,medium,,,
medium,medium,34768.93342,medium,297.1855495,437.7279153,15.96749019,54.9303173,high,0,medium,,,
high,medium,29568.53585,low,387.0987201,485.6972741,13.2043938,62.29769896,medium,0,medium,,,
medium,low,13969.26156,medium,337.9160908,549.4149828,16.50157842,66.39629295,high,0,low,,,
medium,low,11939.76986,high,319.3567433,352.456041,14.1541096,65.2346293,high,0,low,,,
medium,low,24389.36289,high,320.6934846,534.1302716,19.89002532,54.37395592,high,0,medium,,,
medium,medium,28584.17581,medium,333.7757766,422.8175562,7.091298157,83.69015567,medium,0,medium,,,
medium,medium,16233.13468,medium,333.7757766,350.0049779,12.49050929,49.85296456,high,0,low,,,
medium,medium,13753.99337,medium,341.3418987,374.0728447,8.811986112,72.79979791,medium,0,low,,,
medium,medium,39028.59934,high,333.7757766,397.3996598,14.89756316,50.92043606,medium,0,high,,,
medium,medium,15157.26879,high,319.4634909,325.5375394,16.78830607,58.96122018,high,0,low,,,
high,low,25043.5328,medium,333.7757766,498.9319114,14.56216135,66.70162143,high,0,medium,,,
high,medium,22982.92744,medium,330.9342898,422.039495,16.12897565,77.79653007,high,0,medium,,,
high,low,18158.84212,high,333.5825418,589.5522114,14.85222533,39.52938651,medium,0,low,,,
medium,medium,14829.62421,low,334.1611267,380.4599178,9.633631144,41.95193959,medium,0,low,,,
medium,low,20038.79642,high,343.3180208,532.8851961,11.07834122,42.17282405,high,0,medium,,,
high,low,18463.88366,high,328.9398171,430.8368251,12.26349197,76.33424712,medium,0,low,,,
medium,low,25046.79864,medium,320.9488442,381.3573499,15.39645507,88.29846498,medium,0,medium,,,
medium,low,12229.64758,high,322.7330944,306.3559039,14.17100954,64.13652848,high,0,low,,,
high,medium,11300.23811,low,366.1462494,341.7601979,14.69290181,78.70893662,medium,0,low,,,
medium,low,13781.78028,high,327.1722524,445.037456,19.923704,87.06613098,medium,0,low,,,
medium,low,28407.66103,high,333.7757766,481.3070516,10.63974342,74.55724056,high,0,medium,,,
medium,medium,18126.03096,medium,314.0431372,534.8009878,14.21379446,82.94581671,medium,0,low,,,
high,low,23642.9926,high,347.9751368,517.4274709,13.96342114,42.38866132,medium,0,medium,,,
high,low,23234.78893,high,355.2138966,419.788898,17.92939462,33.6415395,high,0,medium,,,
medium,low,20590.71211,high,341.3024863,358.0562635,12.06531693,83.32991786,medium,0,medium,,,
medium,medium,19892.38891,high,320.2589172,415.5775127,16.22104374,90.18420845,medium,0,medium,,,
high,low,27032.14226,high,341.5268734,361.9016284,21.27809453,66.39629295,medium,0,medium,,,
medium,medium,21675.68287,low,348.2098631,389.6832344,13.20542545,60.29134211,medium,0,medium,,,
medium,medium,35289.23711,medium,309.2370093,326.0262267,8.138227491,46.08726016,medium,0,medium,,,
medium,medium,13213.57825,high,331.5874839,365.0915872,11.78877657,65.9445663,medium,0,low,,,
medium,low,19657.84331,high,333.0796301,444.1166326,15.83056478,49.06797746,high,0,medium,,,
medium,low,16689.7996,high,303.3271816,399.6054465,11.82173628,58.2222934,high,0,low,,,
low,low,13867.2442,high,301.0221822,456.3084539,16.34683848,46.69694092,high,0,low,,,
high,medium,34573.67879,low,397.754946,492.2064736,12.81273221,72.28192022,medium,0,medium,,,
medium,low,37993.18275,medium,331.4956368,447.9877914,12.93630433,59.8336193,high,0,high,,,
low,low,34596.00187,high,333.7757766,370.7714128,11.98640181,50.32283042,high,0,medium,,,
medium,low,15908.64209,medium,356.7681193,471.3686946,16.47783972,68.00050835,medium,0,low,,,
medium,low,7263.056749,high,333.7757766,436.9917521,12.90518865,67.64855612,medium,0,low,,,
medium,low,25383.76518,high,333.7757766,329.7408617,12.27571332,38.75679772,high,0,medium,,,
medium,low,24172.70331,high,333.7757766,399.1317179,22.84652911,35.24367839,high,0,medium,,,
high,low,27795.73204,high,356.0917613,377.6820972,17.74094364,37.71387806,high,0,medium,,,
medium,low,9609.740605,high,322.169383,256.3025585,15.00025984,66.39629295,medium,0,low,,,
medium,low,8296.550611,high,333.7757766,496.1051876,15.74435294,73.18747547,high,0,low,,,
