Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1447,63,2,12,2,35,50,4,19,3,3.2,1,2,2,2,6,3,6
1448,23,2,10,2,57,31,3,1,3,3.0,1,4,2,2,25,5,5
1449,64,2,4,3,95,48,2,2,3,3.6,1,3,2,2,11,3,3
1450,18,2,22,2,41,32,1,11,4,2.5,1,6,2,2,20,2,3
1451,25,2,6,2,44,13,3,21,4,3.4,1,3,2,2,25,2,6
1452,54,2,11,4,34,44,2,13,1,2.5,1,4,2,2,35,5,6
1453,60,2,11,4,25,6,1,3,2,4.7,1,1,2,2,11,1,6
1454,36,2,4,3,93,46,3,21,4,3.2,1,1,2,2,41,1,4
1455,66,2,21,3,50,10,1,13,4,2.9,1,3,2,2,17,3,1
1456,60,2,14,2,79,1,1,20,1,4.9,1,2,2,2,1,5,3
1457,59,2,5,4,100,26,3,14,2,2.7,1,6,2,2,30,5,3
1458,58,2,17,2,57,38,3,8,2,4.7,1,2,2,2,47,6,4
1459,35,2,24,2,28,25,2,16,2,2.9,1,1,2,2,34,6,7
1460,20,2,18,3,35,19,1,25,4,4.8,1,2,2,2,18,6,4
1461,70,2,4,3,85,38,1,23,1,4.6,1,5,2,2,33,6,2
1462,54,2,23,1,95,37,3,19,3,5.0,1,1,2,2,42,6,6
1463,38,2,21,3,90,44,3,5,3,4.8,1,1,2,2,2,6,6
1464,54,2,13,1,49,36,2,1,3,4.9,1,6,2,2,1,1,5
1465,33,2,2,1,92,26,2,16,4,4.6,1,1,2,2,23,1,6
1466,46,2,7,1,72,27,4,23,4,3.9,1,6,2,2,42,2,2
1467,58,2,19,2,71,1,2,9,3,4.5,1,6,2,2,3,5,1
1468,30,2,13,1,27,35,4,14,4,4.7,1,6,2,2,16,4,4
1469,42,2,7,1,39,4,3,20,1,3.9,1,2,2,2,46,2,4
1470,28,2,13,1,98,24,2,18,4,4.4,1,5,2,2,31,5,3
1471,43,2,15,3,27,5,2,20,2,3.9,1,4,2,2,15,2,3
1472,31,2,13,1,71,2,3,8,2,2.8,1,1,2,2,48,6,3
1473,39,2,9,1,24,14,1,22,2,3.5,1,6,2,2,11,2,7
1474,69,2,19,2,63,49,2,23,1,4.3,1,2,2,2,20,3,3
1475,31,2,24,2,72,30,3,17,1,3.9,1,4,2,2,6,3,5
1476,44,2,3,2,61,39,2,21,2,4.0,1,2,2,2,24,2,5
1477,39,2,9,1,56,50,2,12,1,4.1,1,4,2,2,18,3,5
1478,24,2,2,1,32,37,4,20,3,4.3,1,5,2,2,1,5,3
1479,28,2,7,1,23,47,2,3,3,4.2,1,3,2,2,13,6,2
1480,48,2,5,4,100,47,1,2,2,4.0,1,5,2,2,2,1,7
1481,39,2,13,1,74,29,2,7,1,3.6,1,2,2,2,26,2,6
1482,64,2,20,2,33,20,3,8,2,3.3,1,5,2,2,31,5,6
1483,28,2,7,1,67,49,3,12,2,4.1,1,1,2,2,43,1,7
1484,39,2,13,1,61,21,3,25,3,4.7,1,4,2,2,12,4,2
1485,49,2,19,2,46,27,2,21,3,4.4,1,6,2,2,22,6,3
1486,22,2,7,1,56,27,1,19,2,3.4,1,5,2,2,3,2,4
1487,25,2,21,3,73,12,3,25,2,5.0,1,3,2,2,23,6,3
1488,40,2,20,2,44,3,1,2,3,4.6,1,6,2,2,26,5,1
1489,23,2,9,1,44,11,1,17,4,4.0,1,5,2,2,37,3,7
1490,24,2,13,1,26,25,4,12,3,4.1,1,4,2,2,42,6,6
1491,66,2,21,3,52,18,1,14,2,4.9,1,2,2,2,15,6,2
1492,27,2,17,2,54,4,3,2,3,2.7,1,3,2,2,10,1,6
1493,62,2,11,4,38,33,2,13,3,4.5,1,3,2,2,3,6,6
1494,70,2,2,1,44,34,3,7,1,2.7,1,5,2,2,44,3,6
1495,43,2,25,2,76,26,2,8,2,3.0,1,4,2,2,23,1,4
1496,45,2,13,1,23,39,2,4,4,4.5,1,4,2,2,6,5,7
1497,63,2,25,2,98,12,2,18,4,5.0,1,5,2,2,9,6,2
1498,69,2,11,4,33,22,3,12,2,3.8,1,1,2,2,16,4,3
1499,59,2,24,2,32,13,2,21,3,3.1,1,5,2,2,46,6,4
1500,19,2,4,3,85,10,3,14,1,3.4,1,3,2,2,24,3,3
1501,63,2,12,2,69,1,1,13,3,4.8,1,4,2,2,22,4,5
1502,37,2,12,2,55,2,4,20,2,2.7,1,5,2,2,13,4,3
1503,37,2,14,2,66,21,2,2,3,3.2,1,6,2,2,20,2,4
1504,50,2,11,4,30,22,2,13,1,3.9,1,1,2,2,46,2,6
1505,60,2,11,4,80,2,2,21,4,4.2,1,4,2,2,10,1,5
1506,46,2,2,1,20,34,2,21,3,3.0,1,2,2,2,39,2,5
1507,35,2,17,2,30,40,1,1,1,3.0,1,1,2,2,44,5,6
1508,66,2,6,2,86,38,3,13,4,3.7,1,1,2,2,7,6,1
1509,35,2,3,2,84,6,1,1,2,4.4,1,6,2,2,3,2,3
1510,20,2,6,2,54,29,4,24,3,4.6,1,3,2,2,44,4,1
1511,55,2,3,2,30,20,4,8,1,3.0,1,3,2,2,31,6,1
1512,34,2,6,2,91,10,2,23,4,3.6,1,2,2,2,48,3,7
1513,60,2,21,3,23,49,1,20,4,3.9,1,5,2,2,18,5,2
1514,22,2,22,2,35,43,2,19,2,4.1,1,3,2,2,27,2,5
1515,26,2,18,3,90,44,1,4,4,3.9,1,1,2,2,1,6,7
1516,39,2,12,2,93,14,3,22,1,3.9,1,1,2,2,34,2,7
1517,20,2,12,2,68,28,1,10,4,4.5,1,2,2,2,5,1,2
1518,57,2,7,1,41,29,2,23,2,3.4,1,5,2,2,12,2,6
1519,68,2,2,1,73,32,2,25,4,4.1,1,4,2,2,14,6,4
1520,50,2,23,1,73,43,1,6,1,4.9,1,4,2,2,40,5,7
1521,21,2,9,1,66,15,2,4,3,4.4,1,1,2,2,39,2,6
1522,29,2,1,1,59,47,2,24,3,2.7,1,1,2,2,50,1,7
1523,38,2,19,2,72,42,1,25,2,4.8,1,3,2,2,5,4,5
1524,54,2,22,2,88,10,2,24,3,3.3,1,1,2,2,35,4,1
1525,22,2,22,2,76,21,1,17,3,4.4,1,3,2,2,6,2,2
1526,29,2,2,1,31,37,2,10,4,4.6,1,1,2,2,22,2,4
1527,41,2,11,4,22,36,1,24,3,3.1,1,4,2,2,27,5,5
1528,26,2,9,1,75,49,1,19,1,4.5,1,1,2,2,33,4,4
1529,69,2,25,2,75,37,3,19,2,4.0,1,6,2,2,47,6,2
1530,20,2,1,1,63,10,2,11,4,3.1,1,3,2,2,48,3,2
1531,59,2,5,4,21,31,2,21,2,3.9,1,4,2,2,22,1,6
1532,63,2,1,1,83,24,3,23,2,4.5,1,4,2,2,8,5,2
1533,68,2,11,4,46,49,3,20,4,4.4,1,4,2,2,5,5,3
1534,50,2,18,3,59,29,2,7,3,3.6,1,1,2,2,16,1,6
1535,55,2,3,2,66,50,2,9,3,3.4,1,3,2,2,26,6,4
1536,36,2,15,3,74,48,3,22,1,4.0,1,1,2,2,8,6,5
1537,18,2,23,1,82,22,2,10,3,2.6,1,6,2,2,17,2,6
1538,68,2,18,3,89,2,1,2,2,3.2,1,4,2,2,50,6,1
1539,56,2,6,2,65,13,1,5,1,3.2,1,5,2,2,22,6,2
1540,32,2,2,1,55,11,2,22,2,5.0,1,1,2,2,19,2,3
1541,28,2,19,2,95,6,2,19,4,2.9,1,4,2,2,14,1,5
1542,24,2,8,1,77,13,3,10,4,2.9,1,6,2,2,35,2,2
1543,59,2,3,2,44,11,2,13,4,3.5,1,4,2,2,43,5,7
1544,56,2,12,2,89,49,2,10,1,4.0,1,5,2,2,24,6,1
1545,30,2,13,1,24,4,2,13,2,3.9,1,5,2,2,17,4,2
1546,48,2,2,1,43,8,2,2,4,4.9,1,6,2,2,49,1,1
1547,60,2,21,3,51,37,4,18,3,3.8,1,2,2,2,17,1,1
1548,46,2,9,1,46,40,1,21,3,3.5,1,5,2,2,40,2,6
1549,69,2,6,2,32,20,2,20,3,3.7,1,6,2,2,43,1,7
1550,19,2,21,3,55,16,2,2,2,2.9,1,1,2,2,19,4,3
1551,66,2,23,1,26,4,3,2,3,2.8,1,3,2,2,40,1,6
1552,64,2,8,1,29,23,2,14,3,3.7,1,1,2,2,13,3,5
1553,54,2,3,2,49,31,1,18,2,3.0,1,2,2,2,20,3,5
1554,27,2,3,2,45,8,2,10,2,4.8,1,3,2,2,21,4,6
1555,64,2,19,2,48,44,3,11,4,2.7,1,5,2,2,18,2,2
1556,43,2,19,2,47,35,3,6,4,4.5,1,3,2,2,44,2,6
1557,43,2,10,2,57,1,2,7,1,2.7,1,5,2,2,26,3,6
1558,27,2,1,1,34,41,1,12,1,3.5,1,4,2,2,34,5,6
1559,35,2,23,1,75,31,4,21,1,3.5,1,2,2,2,24,3,3
1560,43,2,16,1,94,37,1,1,1,4.5,1,6,2,2,23,5,4
1561,57,2,9,1,84,37,2,21,4,3.8,1,3,2,2,3,4,7
1562,50,2,16,1,38,24,2,10,3,3.8,1,5,2,2,2,1,6
1563,37,2,16,1,75,1,2,18,4,3.2,1,4,2,2,23,6,2
1564,68,2,14,2,44,16,2,21,1,4.3,1,4,2,2,8,2,7
1565,22,2,1,1,33,5,4,22,3,4.5,1,4,2,2,30,4,3
1566,58,2,23,1,93,12,1,16,1,4.2,1,3,2,2,48,5,1
1567,48,2,21,3,99,50,3,9,4,3.0,1,3,2,2,21,2,2
1568,30,2,1,1,33,23,2,22,2,4.1,1,5,2,2,9,2,5
1569,51,2,21,3,76,47,1,25,2,4.6,1,6,2,2,8,4,5
1570,20,2,20,2,63,11,2,15,3,2.9,1,5,2,2,29,4,7
1571,30,2,14,2,41,25,1,4,4,4.8,1,4,2,2,3,1,3
1572,28,2,13,1,88,6,1,20,4,4.5,1,4,2,2,11,1,4
1573,37,2,20,2,92,47,1,24,3,3.4,1,1,2,2,16,4,5
1574,36,2,25,2,31,34,1,10,3,4.3,1,1,2,2,25,4,7
1575,18,2,20,2,25,23,3,12,2,4.2,1,3,2,2,32,5,2
1576,52,2,17,2,28,5,2,22,2,3.6,1,4,2,2,28,2,4
1577,56,2,6,2,75,22,2,24,2,3.7,1,1,2,2,36,5,5
1578,68,2,4,3,34,8,3,14,2,4.0,1,5,2,2,7,6,4
1579,62,2,14,2,97,5,3,13,4,4.9,1,1,2,2,2,5,6
1580,35,2,11,4,80,36,2,23,3,3.1,1,3,2,2,6,1,5
1581,65,2,21,3,71,34,1,6,3,3.7,1,5,2,2,30,2,1
1582,69,2,13,1,77,35,1,21,1,4.2,1,3,2,2,46,2,6
1583,28,2,2,1,41,11,1,19,2,2.5,1,4,2,2,39,2,5
1584,37,2,16,1,92,20,4,25,3,4.3,1,4,2,2,8,6,1
1585,41,2,3,2,95,11,3,20,2,3.1,1,6,2,2,46,3,6
1586,37,2,24,2,25,1,2,5,1,3.0,1,4,2,2,40,4,4
1587,25,2,4,3,77,36,2,18,1,4.0,1,2,2,2,21,1,7
1588,41,2,22,2,99,1,2,1,3,3.5,1,3,2,2,33,3,4
1589,48,2,2,1,24,45,1,6,4,3.2,1,4,2,2,3,6,5
1590,42,2,21,3,72,35,2,20,3,2.7,1,6,2,2,48,2,7
1591,54,2,12,2,80,49,3,17,4,3.0,1,3,2,2,8,5,1
1592,18,2,20,2,100,41,1,7,4,2.9,1,4,2,2,24,5,1
1593,56,2,18,3,83,15,2,6,3,3.3,1,3,2,2,10,1,3
1594,61,2,6,2,95,20,2,2,2,4.9,1,1,2,2,25,1,5
1595,40,2,8,1,41,6,4,5,3,3.7,1,6,2,2,3,2,4
1596,34,2,1,1,35,49,3,12,2,3.5,1,5,2,2,45,4,4
1597,42,2,13,1,30,24,3,17,1,4.7,1,6,2,2,15,4,5
1598,43,2,9,1,21,24,4,13,4,2.6,1,6,2,2,34,1,6
1599,47,2,13,1,85,5,2,21,1,4.1,1,2,2,2,21,6,2
1600,48,2,17,2,54,8,2,15,4,2.8,1,1,2,2,22,4,2
1601,20,2,4,3,26,26,3,25,2,4.7,1,4,2,2,24,5,7
1602,65,2,17,2,59,14,4,19,2,2.9,1,6,2,2,33,3,5
1603,54,2,23,1,48,48,3,5,4,2.8,1,3,2,2,13,6,4
1604,23,2,19,2,98,15,1,2,3,4.3,1,4,2,2,17,4,2
1605,18,2,24,2,92,19,2,24,3,4.8,1,1,2,2,25,3,3
1606,70,2,2,1,46,7,2,11,4,3.4,1,4,2,2,15,3,2
1607,55,2,25,2,21,16,3,24,2,4.3,1,5,2,2,4,5,4
1608,49,2,19,2,72,45,3,8,1,2.7,1,3,2,2,43,4,6
1609,26,2,15,3,58,27,4,6,1,4.6,1,4,2,2,12,1,2
1610,33,2,17,2,93,28,3,4,1,4.1,1,5,2,2,3,6,5
1611,20,2,22,2,31,42,1,18,2,3.4,1,1,2,2,1,5,1
1612,41,2,14,2,26,4,1,25,4,4.5,1,4,2,2,6,4,5
1613,18,2,20,2,68,49,2,10,3,4.4,1,5,2,2,26,6,5
1614,26,2,13,1,31,13,3,2,3,4.0,1,4,2,2,6,3,4
1615,30,2,25,2,41,16,3,8,3,3.4,1,3,2,2,22,2,2
1616,64,2,13,1,62,32,2,10,1,3.2,1,5,2,2,45,2,2
1617,26,2,9,1,41,6,2,9,2,3.4,1,5,2,2,50,2,6
1618,43,2,3,2,64,49,2,16,4,4.3,1,5,2,2,50,3,4
1619,63,2,15,3,72,22,1,18,3,5.0,1,5,2,2,39,4,6
1620,57,2,8,1,78,11,1,1,4,3.5,1,6,2,2,50,6,2
1621,25,2,9,1,47,46,2,5,4,3.1,1,1,2,2,27,5,3
1622,68,2,16,1,46,35,1,8,3,3.9,1,1,2,2,38,4,4
1623,31,2,19,2,43,25,3,4,4,4.0,1,6,2,2,37,1,3
1624,64,2,1,1,58,14,2,6,3,3.5,1,4,2,2,50,4,1
1625,38,2,24,2,32,9,2,24,4,3.6,1,3,2,2,40,5,3
1626,34,2,20,2,45,23,1,1,4,3.0,1,4,2,2,3,5,2
1627,32,2,21,3,35,28,1,15,3,2.6,1,4,2,2,45,3,2
1628,69,2,23,1,21,19,2,14,4,2.9,1,4,2,2,8,3,1
1629,45,2,6,2,64,21,3,21,4,3.1,1,4,2,2,7,2,5
1630,35,2,3,2,88,34,3,20,2,3.3,1,4,2,2,13,6,6
1631,63,2,18,3,48,30,2,7,3,2.9,1,6,2,2,29,6,3
1632,65,2,24,2,36,14,1,23,3,3.9,1,1,2,2,7,1,4
1633,35,2,7,1,28,37,3,24,3,4.7,1,1,2,2,50,4,3
1634,54,2,22,2,80,34,2,16,2,4.4,1,1,2,2,33,4,2
1635,28,2,5,4,23,40,3,15,3,3.6,1,6,2,2,30,2,3
1636,68,2,23,1,24,33,1,23,3,3.2,1,5,2,2,40,2,1
1637,58,2,4,3,22,34,1,9,1,4.0,1,3,2,2,49,2,4
1638,35,2,6,2,21,21,2,16,2,3.5,1,4,2,2,32,6,4
1639,68,2,11,4,51,42,2,2,2,4.6,1,3,2,2,18,6,7
1640,41,2,7,1,65,25,1,3,3,3.3,1,3,2,2,50,5,1
1641,65,2,16,1,51,42,3,12,2,4.0,1,1,2,2,13,5,7
1642,50,2,10,2,32,6,1,23,3,3.4,1,3,2,2,1,1,3
1643,18,2,5,4,70,24,2,1,2,4.2,1,6,2,2,16,5,4
1644,38,2,16,1,77,35,1,17,3,3.9,1,1,2,2,6,5,5
1645,68,2,5,4,90,33,3,1,3,3.9,1,4,2,2,21,4,5
1646,53,2,16,1,36,35,1,9,3,2.8,1,5,2,2,36,6,3
1647,58,2,8,1,77,27,3,20,3,3.7,1,5,2,2,20,1,3
1648,34,2,4,3,78,11,2,18,3,4.9,1,6,2,2,8,4,6
1649,36,2,14,2,69,36,2,8,3,2.6,1,2,2,2,22,3,5
1650,58,2,25,2,63,49,2,24,3,4.9,1,3,2,2,3,3,6
1651,60,2,16,1,36,4,2,20,4,3.4,1,4,2,2,46,3,4
1652,59,2,5,4,80,43,2,3,4,3.9,1,5,2,2,42,4,5
1653,65,2,24,2,35,31,2,15,3,4.0,1,4,2,2,1,1,4
1654,31,2,2,1,93,6,1,20,4,3.0,1,1,2,2,29,4,2
1655,43,2,2,1,25,14,1,8,2,2.6,1,6,2,2,14,3,6
1656,37,2,24,2,81,3,1,7,2,3.2,1,4,2,2,4,5,5
1657,21,2,3,2,42,14,1,4,2,2.6,1,1,2,2,41,5,3
1658,69,2,20,2,36,14,1,22,2,3.2,1,6,2,2,4,4,2
1659,32,2,13,1,66,2,3,17,2,4.1,1,6,2,2,47,2,7
1660,53,2,7,1,37,44,2,2,1,3.9,1,4,2,2,44,6,1
1661,59,2,25,2,45,18,1,25,4,4.1,1,5,2,2,37,6,5
1662,64,2,7,1,86,15,3,1,3,2.7,1,1,2,2,21,4,6
1663,63,2,23,1,24,31,2,14,4,4.6,1,3,2,2,46,4,4
1664,43,2,17,2,22,19,4,7,3,3.5,1,5,2,2,1,2,2
1665,19,2,8,1,53,23,2,18,2,5.0,1,4,2,2,35,5,7
1666,40,2,11,4,41,31,1,17,1,3.4,1,4,2,2,49,6,5
1667,51,2,20,2,64,4,2,3,3,3.1,1,6,2,2,47,5,1
1668,51,2,8,1,40,36,1,4,4,3.4,1,1,2,2,24,1,3
1669,66,2,3,2,33,44,1,5,3,4.0,1,5,2,2,28,4,4
1670,42,2,25,2,59,49,1,13,4,2.7,1,6,2,2,22,1,6
1671,22,2,14,2,73,44,1,6,1,3.6,1,3,2,2,20,2,7
1672,31,2,10,2,22,44,2,14,4,4.0,1,3,2,2,25,1,7
1673,18,2,4,3,73,40,1,7,1,3.8,1,3,2,2,15,6,6
1674,21,2,3,2,62,11,2,23,1,3.4,1,4,2,2,49,6,2
1675,35,2,5,4,56,2,2,16,4,3.2,1,3,2,2,10,4,4
1676,35,2,14,2,90,6,2,1,2,4.7,1,4,2,2,21,3,1
1677,27,2,23,1,44,48,2,6,4,3.1,1,4,2,2,34,1,7
1678,65,2,12,2,35,37,1,20,3,3.3,1,4,1,1,41,4,7
1679,41,2,14,2,71,35,3,12,3,4.8,1,1,1,1,30,6,4
1680,60,2,6,2,52,21,3,2,1,4.5,1,4,1,1,24,4,2
1681,61,2,18,3,37,18,2,14,3,3.4,1,6,1,1,6,3,1
1682,24,2,21,3,95,46,1,9,4,3.7,1,1,1,1,14,3,2
1683,65,2,22,2,97,32,2,25,1,4.9,1,1,1,1,37,3,2
1684,23,2,5,4,57,4,3,11,2,3.5,1,4,1,1,37,6,6
1685,30,2,17,2,93,31,2,10,2,4.6,1,5,1,1,28,5,7
1686,33,2,3,2,48,23,2,17,4,4.6,1,5,1,1,43,5,2
1687,22,2,7,1,75,13,1,19,1,4.2,1,6,1,1,25,2,1
1688,67,2,20,2,70,10,3,12,4,3.7,1,3,1,1,4,5,1
1689,28,2,8,1,26,24,3,16,4,3.0,1,4,1,1,13,6,4
1690,32,2,17,2,73,33,1,22,4,4.6,1,6,1,1,32,1,5
1691,40,2,5,4,30,28,2,2,3,3.2,1,3,1,1,1,2,1
1692,64,2,18,3,61,7,1,3,3,3.5,1,4,1,1,4,2,1
1693,56,2,8,1,75,44,2,1,4,2.6,1,5,1,1,33,2,2
1694,63,2,11,4,88,42,4,14,1,4.9,1,5,1,1,45,1,4
1695,20,2,17,2,67,24,2,22,3,2.7,1,2,1,1,20,4,4
1696,54,2,9,1,95,27,3,25,1,4.7,1,1,1,1,1,5,4
1697,31,2,23,1,69,48,3,22,2,4.0,1,3,1,1,7,3,2
1698,36,2,17,2,87,40,1,11,1,3.5,1,4,1,1,48,3,3
1699,25,2,2,1,41,15,4,22,4,4.8,1,5,1,1,46,1,6
1700,20,2,24,2,67,34,1,21,2,4.0,1,3,1,1,34,4,1
1701,62,2,10,2,70,48,1,2,1,4.1,1,2,1,1,36,1,5
1702,69,2,8,1,41,24,4,3,4,3.8,1,4,1,1,44,4,3
1703,54,2,12,2,83,1,4,25,3,5.0,1,2,1,1,48,1,7
1704,39,2,1,1,22,5,2,2,2,4.0,1,4,1,1,12,1,1
1705,56,2,21,3,20,12,2,11,3,3.9,1,6,1,1,19,2,3
1706,39,2,13,1,29,41,1,6,3,3.4,1,1,1,1,49,6,2
1707,37,2,23,1,87,34,2,4,2,3.0,1,5,1,1,25,6,4
1708,25,2,19,2,81,28,1,13,1,4.9,1,1,1,1,25,2,2
1709,35,2,4,3,58,9,1,6,2,3.2,1,2,1,1,1,3,6
1710,45,2,20,2,83,14,2,17,4,3.8,1,5,1,1,19,1,1
1711,19,2,14,2,59,4,4,15,1,3.8,1,6,1,1,7,3,6
1712,21,2,25,2,93,33,2,11,2,4.7,1,2,1,1,19,3,5
1713,65,2,25,2,87,13,3,1,1,3.8,1,1,1,1,9,2,4
1714,49,2,11,4,22,25,2,17,4,4.6,1,3,1,1,37,5,6
1715,30,2,12,2,71,41,3,5,3,4.4,1,5,1,1,15,2,5
1716,23,2,6,2,69,12,4,8,2,3.4,1,1,1,1,30,5,2
1717,69,2,3,2,47,7,2,6,4,4.7,1,5,1,1,30,2,3
1718,29,2,10,2,50,11,1,15,3,2.9,1,2,1,1,16,4,2
1719,54,2,25,2,96,20,1,17,4,3.4,1,1,1,1,14,5,3
1720,45,2,24,2,39,20,2,24,4,3.2,1,3,1,1,8,6,6
1721,25,2,19,2,84,21,3,1,4,2.8,1,2,1,1,40,4,2
1722,34,2,13,1,28,8,3,12,2,4.3,1,3,1,1,24,3,5
1723,46,2,25,2,51,21,1,23,3,3.3,1,5,1,1,14,2,4
1724,70,2,16,1,20,32,4,7,2,3.3,1,5,1,1,39,5,1
1725,42,2,18,3,72,8,3,21,4,3.3,1,3,1,1,21,5,7
1726,45,2,23,1,33,21,2,10,2,3.0,1,4,1,1,32,6,6
1727,57,2,5,4,28,14,3,14,3,2.8,1,2,1,1,45,4,7
1728,49,2,3,2,53,46,3,23,2,4.0,1,2,1,1,19,5,5
1729,23,2,12,2,48,50,1,2,1,4.3,1,2,1,1,1,4,3
1730,47,2,19,2,21,13,2,4,4,3.8,1,6,1,1,12,6,4
1731,23,2,17,2,22,1,3,20,1,4.2,1,3,1,1,26,3,7
1732,21,2,1,1,87,12,2,8,1,3.1,1,4,1,1,12,2,5
1733,45,2,2,1,50,39,3,5,4,2.6,1,3,1,1,36,2,3
1734,67,2,3,2,85,32,1,2,3,3.4,1,2,1,1,22,3,1
1735,31,2,12,2,98,25,1,4,2,3.1,1,4,1,1,16,5,6
1736,58,2,6,2,34,43,2,18,4,3.6,1,2,1,1,31,6,1
1737,57,2,19,2,61,42,2,18,3,2.6,1,1,1,1,43,2,6
1738,42,2,13,1,98,35,1,8,3,4.2,1,6,1,1,50,6,2
1739,60,2,8,1,61,42,2,9,2,2.9,1,1,1,1,37,3,7
1740,21,2,13,1,98,23,1,20,4,4.2,1,2,1,1,23,2,7
1741,69,2,14,2,21,49,1,5,1,3.3,1,4,1,1,10,1,3
1742,41,2,14,2,51,8,4,21,4,3.6,1,4,1,1,20,1,5
1743,51,2,15,3,80,16,4,24,2,4.3,1,2,1,1,18,6,3
1744,23,2,20,2,72,25,4,4,4,3.3,1,5,1,1,3,1,7
1745,57,2,23,1,63,22,1,21,4,3.0,1,5,1,1,23,5,7
1746,40,2,20,2,27,48,1,19,4,3.6,1,6,1,1,27,2,7
1747,65,2,8,1,44,1,1,4,3,3.1,1,6,1,1,44,1,4
1748,61,2,5,4,23,29,2,25,4,2.9,1,2,1,1,41,6,6
1749,34,2,20,2,93,26,1,21,4,3.9,1,1,1,1,41,1,1
1750,43,2,10,2,70,50,1,17,1,3.2,1,1,1,1,36,4,3
1751,31,2,23,1,85,25,2,24,1,3.1,1,2,1,1,38,6,3
1752,57,2,24,2,40,35,2,20,4,3.2,1,1,1,1,34,2,1
1753,34,2,4,3,29,41,1,3,4,3.3,1,6,1,1,14,6,6
1754,25,2,20,2,27,6,1,2,1,4.8,1,4,1,1,23,3,4
1755,66,2,6,2,93,21,3,1,1,3.8,1,1,1,1,18,3,4
1756,56,2,2,1,20,8,4,5,2,4.6,1,4,1,1,45,2,5
1757,49,2,13,1,55,29,3,6,1,2.8,1,3,1,1,14,1,7
1758,19,2,6,2,94,22,1,25,1,3.6,1,5,1,1,48,4,1
1759,27,2,9,1,56,38,2,20,4,4.3,1,3,1,1,17,6,2
1760,68,2,24,2,58,18,1,9,2,4.0,1,4,1,1,1,5,7
1761,20,2,20,2,44,23,4,16,2,3.5,1,5,1,1,39,5,7
1762,21,2,10,2,95,11,3,9,1,4.9,1,1,1,1,24,2,7
1763,36,2,15,3,42,12,2,4,3,3.1,1,2,1,1,41,1,4
1764,37,2,13,1,93,45,2,11,4,3.9,1,6,1,1,28,5,1
1765,61,2,6,2,56,8,2,5,3,3.0,1,6,1,1,34,6,6
1766,68,2,10,2,88,31,2,15,2,4.1,1,1,1,1,41,6,6
1767,60,2,24,2,54,2,3,6,4,4.3,1,1,1,1,27,2,2
1768,69,2,13,1,89,23,1,11,1,3.8,1,1,1,1,46,4,4
1769,25,2,15,3,45,27,2,10,3,3.9,1,1,1,1,2,5,3
1770,32,2,22,2,75,2,1,4,4,4.3,1,3,1,1,45,2,5
1771,53,2,1,1,22,22,2,17,1,4.3,1,2,1,1,34,1,7
1772,46,2,17,2,82,14,4,22,1,4.7,1,6,1,1,9,3,1
1773,58,2,18,3,34,11,2,7,3,3.1,1,1,1,1,1,1,1
1774,21,2,5,4,92,48,2,3,3,2.7,1,3,1,1,17,5,1
1775,46,2,24,2,78,32,2,11,2,3.7,1,2,1,1,6,5,7
1776,18,2,11,4,47,15,2,23,2,3.3,1,1,1,1,12,2,2
1777,56,2,11,4,64,3,1,6,3,3.4,1,3,1,1,10,6,3
1778,18,2,21,3,44,23,1,18,4,4.7,1,3,1,1,4,2,4
1779,49,2,2,1,94,43,2,19,4,4.9,1,6,1,1,8,4,2
1780,29,2,16,1,62,46,2,5,4,4.3,1,3,1,1,41,6,7
1781,67,2,13,1,81,34,3,8,3,4.2,1,4,1,1,49,3,7
1782,31,2,25,2,33,15,2,17,1,3.7,1,2,1,1,49,1,6
1783,52,2,14,2,88,44,2,11,1,2.7,1,4,1,1,40,1,4
1784,42,2,8,1,49,35,1,11,4,3.3,1,3,1,1,30,3,5
1785,32,2,1,1,31,18,1,25,3,4.8,1,5,1,1,4,4,6
1786,47,2,7,1,29,15,3,16,1,4.1,1,4,1,1,22,6,5
1787,45,2,11,4,34,20,2,4,2,4.6,1,1,1,1,22,6,5
1788,20,2,24,2,38,26,1,7,1,4.9,1,1,1,1,10,1,6
1789,66,2,3,2,41,13,1,17,3,3.1,1,6,1,1,23,2,2
1790,52,2,3,2,34,3,1,16,2,3.0,1,1,1,1,43,4,6
1791,50,2,7,1,26,33,3,23,3,3.7,1,6,1,1,31,5,2
1792,62,2,12,2,98,26,3,18,4,4.0,1,6,1,1,38,2,1
1793,38,2,21,3,59,15,2,16,1,3.0,1,2,1,1,22,4,3
1794,65,2,9,1,92,15,3,24,1,3.8,1,6,1,1,45,2,3
1795,60,2,1,1,40,35,1,10,2,3.7,1,2,1,1,21,4,4
1796,68,2,12,2,20,49,3,23,1,4.0,1,1,1,1,9,4,4
1797,62,2,20,2,35,40,3,4,2,3.1,1,6,1,1,34,6,7
1798,62,2,2,1,35,37,1,13,2,3.9,1,1,1,1,26,6,7
1799,40,2,6,2,82,34,1,12,4,3.7,1,2,1,1,1,2,7
1800,32,2,10,2,48,5,2,5,1,3.9,1,2,1,1,47,6,7
1801,22,2,5,4,58,24,4,10,4,2.7,1,2,1,1,30,3,7
1802,33,2,24,2,57,30,2,22,2,3.9,1,2,1,1,48,4,4
